Planet name,Rp (Rearth),Rp err1 (Rearth),Rp err2 (Rearth),Mp (Mearth),Mp err1 (Mearth),Mp err2 (Mearth),P (days),a (AU),a err1 (AU),a err2 (AU),Kmag,a/Rs,a/Rs err1,a/Rs err2,Rp/Rs,Rp/Rs err1,Rp/Rs err2,stellar Teff (K),Rs (Rsun),Rs err1 (Rsun),Rs err2 (Rsun),Reference,Reference publication date,Archive release date,hasMass,noRadiusUncertainty,noMassUncertainty,noSemimajorAxisUncertainty,noStellarRadiusUncertainty,noARsUncertainty,noRpRsUncertainty,has_all_params_except_mass,Mass reference,Mass reference publication date,Mass archive release date,Non-mass reference,Non-mass reference publication date,Non-mass archive release date,Mdwarf?,Ls (Lsun),I (Iearth),IXUV (Iearth),vesc (km/s)
K2-151 b,1.49,0.08,-0.08,3.44612897161488,,,3.835476,0.0373,0.0002,-0.0002,10.117,17.36,2.18,-4.6,0.0303,0.0019,-0.0013,3695.0,0.45083015846291696,0.01,-0.01,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,2018-12-01,2018-10-26,False,False,True,False,False,False,False,True,,,,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,2018-12-01,2018-10-26,True,0.03394472843193357,25.624405182651014,195.0699577082171,17.011655758049564
EPIC 228836835 b,1.1,0.3,-0.2,1.2796938632429182,,,0.728113,,,,12.02,6.4,1.0,-2.0,0.0299,0.003,-0.0018,3782.0,0.3372801773600822,0.07,-0.07,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,2021-08-01,2021-10-25,False,False,True,True,False,False,False,True,,,,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,2021-08-01,2021-10-25,True,0.020852415956796114,206.9291213892177,2110.2202489598853,12.065092550946469
K2-343 b,1.65,0.16,-0.08,4.0132459511629355,,,2.787174,,,,11.855,13.47,1.69,-4.14,0.0329,0.003,-0.0011,3804.0,0.45978771898479287,0.01,-0.01,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,2021-08-01,2021-08-23,False,False,True,True,False,False,False,True,,,,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,2021-08-01,2021-08-23,True,0.03966116010855252,47.81039208752484,331.51490355116056,17.445357458598036
K2-384 d,1.392,0.118,-0.075,2.7113135909156205,,,6.679582,,,,11.294,27.93,2.83,-5.65,0.0367,0.003,-0.002,3623.0,0.34773026519367123,0.011,-0.01,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03-01,2022-03-16,False,False,True,True,False,False,False,True,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03-01,2022-03-16,True,0.018665815379442546,9.15012292301195,99.72378388011991,15.611484943394181
K2-384 c,1.191,0.053,-0.075,1.6455686017514588,,,4.194766,,,,11.294,24.63,3.74,-5.04,0.0314,0.003,-0.002,3623.0,0.3477374252447062,0.011,-0.01,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03-01,2022-03-16,False,False,True,True,False,False,False,True,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03-01,2022-03-16,True,0.018666584076217407,11.766301597191799,128.23337293348914,13.148495801005144
K2-384 e,1.345,0.139,-0.082,2.4196032147284474,,,9.715043,,,,11.294,38.39,5.44,-11.22,0.0354,0.004,-0.002,3623.0,0.3483279653986745,0.011,-0.01,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03-01,2022-03-16,False,False,True,True,False,False,False,True,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03-01,2022-03-16,True,0.0187300384344328,4.843201917954018,52.675585849680346,15.003234277994165
K2-3 d,1.52,0.21,-0.2,2.8,,,44.556456,0.2097,0.007,-0.007,8.561,75.1537384068564,7.9230336498749265,-7.9230336498749265,0.02483991168566162,0.004565409683833725,-0.004443873232774435,3896.0,0.5609999999794769,0.068,-0.068,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,2025-06-01,2025-09-17,True,False,True,False,False,False,False,True,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,2025-06-01,2025-09-17,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,2023-04-01,2023-04-17,True,0.06496660342351161,1.689935304769144,8.714771049441781,15.182076601761668
K2-5 b,1.5,0.17,-0.17,3.209821040845127,,,5.73597,0.0504,0.0014,-0.0014,11.595,23.45805334587792,2.0365110693921467,-2.0365110693921467,0.0297,0.0022,-0.0022,4021.0,0.46302466956227994,0.038,-0.038,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,2016-09-01,2016-07-18,False,False,True,False,False,False,False,True,,,,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,2016-09-01,2016-07-18,True,0.05021496908833307,19.681029710281503,118.45349988928787,16.363218775103853
K2-5 c,1.64,0.2,-0.2,3.8538030924965314,,,10.9324,0.0775,0.0022,-0.0022,11.595,36.07141139495117,3.138641430333532,-3.138641430333532,0.0324,0.0029,-0.0029,4021.0,0.46405361327241834,0.038,-0.038,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,2016-09-01,2016-07-18,False,False,True,False,False,False,False,True,,,,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,2016-09-01,2016-07-18,True,0.05043839470388166,8.323490435607688,49.963025752101274,17.14734133761116
K2-129 b,1.04,0.1,-0.09,1.0185298710924302,,,8.239493,0.057,0.003,-0.004,8.852,34.37,4.51,-4.7,0.026595,0.001226,-0.000866,3459.09,0.3585111485477146,0.030968,-0.029677,<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>,2017-11-01,2017-10-05,False,False,True,False,False,False,False,True,,,,<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>,2017-11-01,2017-10-05,True,0.01648699189049165,5.020926300702731,58.95206088771099,11.069912094282119
K2-133 b,1.34,0.077,-0.076,2.458019400283863,,,3.07133,0.03194,0.00025,-0.00026,10.279,15.094784729928115,0.7393589175759012,-0.7401288326566773,0.027,0.0008,-0.0008,3655.0,0.45499890862320047,0.022,-0.022,<a refstr=WELLS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.1865W/abstract target=ref>Wells et al. 2019</a>,2019-08-01,2019-05-23,False,False,True,False,False,False,False,True,,,,<a refstr=WELLS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.1865W/abstract target=ref>Wells et al. 2019</a>,2019-08-01,2019-05-23,True,0.03310235420007519,32.44823967574202,250.77013420566678,15.150055039444899
K2-133 c,1.603,0.09,-0.088,4.133916741123448,,,4.86784,0.04341,0.00034,-0.00035,10.279,20.515485445403236,1.004887507301285,-1.00565402125769,0.0323,0.0009,-0.0009,3655.0,0.4549883961952021,0.022,-0.022,<a refstr=WELLS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.1865W/abstract target=ref>Wells et al. 2019</a>,2019-08-01,2019-05-23,False,False,True,False,False,False,False,True,,,,<a refstr=WELLS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.1865W/abstract target=ref>Wells et al. 2019</a>,2019-08-01,2019-05-23,True,0.03310082460477937,17.56634439980376,135.76196188868872,17.963380045394025
K2-137 b,0.89,0.09,-0.09,158.915,,,0.179715,0.0058,0.0006,-0.0006,10.882,2.82,0.14,-0.14,0.0184,0.0006,-0.0006,3492.0,0.44344677864274445,0.044,-0.044,<a refstr=SMITH_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.474.5523S/abstract target=ref>Smith et al. 2018</a>,2018-03-01,2017-11-16,True,False,True,False,False,False,False,True,<a refstr=SMITH_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.474.5523S/abstract target=ref>Smith et al. 2018</a>,2018-03-01,2017-11-16,<a refstr=SMITH_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.474.5523S/abstract target=ref>Smith et al. 2018</a>,2018-03-01,2017-11-16,True,0.02619802759152308,774.629776658969,6888.632718442823,149.47253478687887
K2-147 b,1.47286006,0.11096891,-0.09863903,3.268712332571295,,,0.961939,0.01575,0.00026,-0.00027,9.997,5.86,0.32,-0.29,0.0234,0.0012,-0.0011,3690.0,0.5770519975786752,0.028,-0.028,<a refstr=THYGESEN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..155T/abstract target=ref>Thygesen et al. 2023</a>,2023-04-01,2024-11-20,False,False,True,False,False,False,False,True,,,,<a refstr=THYGESEN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..155T/abstract target=ref>Thygesen et al. 2023</a>,2023-04-01,2024-11-20,True,0.05531259175573742,223.66894861441082,1270.3146048294923,16.664088550631302
K2-148 b,1.33,0.19,-0.18,2.2974673049377614,,,4.38395,0.0454,0.0014,-0.0014,10.292,16.7,3.2,-4.5,0.0193,0.0021,-0.0019,4079.0,0.6317767693395379,0.063,-0.063,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,2018-03-01,2018-02-01,False,False,True,False,False,False,False,True,,,,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,2018-03-01,2018-02-01,True,0.09899899207147574,41.122294848610395,164.70200226654245,14.701877711230061
K2-148 c,1.73,0.24,-0.21,4.208572559920693,,,6.9226,0.0616,0.0019,-0.0019,10.292,27.3,3.6,-6.9,0.0251,0.0025,-0.0018,4079.0,0.631890319967583,0.063,-0.063,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,2018-03-01,2018-02-01,False,False,True,False,False,False,False,True,,,,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,2018-03-01,2018-02-01,True,0.09903458188259802,15.388099679760831,61.61874766006476,17.446901721884867
K2-148 d,1.64,0.24,-0.21,3.8049102180841574,,,9.7579,0.0774,0.0024,-0.0024,10.292,36.3,6.0,-9.6,0.0238,0.0026,-0.002,4079.0,0.6317368516817796,0.063,-0.063,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,2018-03-01,2018-02-01,False,False,True,False,False,False,False,True,,,,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,2018-03-01,2018-02-01,True,0.0989864823267943,8.703562150679565,34.861935919180624,17.038220695962778
K2-149 b,1.64,0.2,-0.18,3.849389467540132,,,11.332,0.083,0.0027,-0.0027,10.561,34.3,3.7,-7.9,0.0264,0.0018,-0.0012,3745.0,0.5695203435616043,0.057,-0.057,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,2018-03-01,2018-02-01,False,False,True,False,False,False,False,True,,,,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,2018-03-01,2018-02-01,True,0.05716292170414924,6.926510736676949,38.56966446654519,17.137519401561608
K2-239 b,1.1,0.1,-0.1,1.2333793728166906,,,5.24,0.0441,0.0008,-0.0008,9.971,24.6,1.9,-2.0,0.0259,0.0013,-0.0012,3420.0,0.389369780041176,0.01,-0.01,<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.480L...1D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>,2018-10-01,2018-06-21,False,False,True,False,False,False,False,True,,,,<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.480L...1D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>,2018-10-01,2018-06-21,True,0.018583073908518388,9.365472084634487,102.34323514188821,11.844751521395992
K2-239 c,1.0,0.1,-0.1,0.8933970571390358,,,7.775,0.0576,0.0009,-0.0009,9.971,34.0,3.3,-3.5,0.0241,0.0016,-0.0014,3420.0,0.38041030943291054,0.01,-0.01,<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.480L...1D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>,2018-10-01,2018-06-21,False,False,True,False,False,False,False,True,,,,<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.480L...1D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>,2018-10-01,2018-06-21,True,0.01773771313185052,4.902776026589454,55.09389509195019,10.572950901206351
K2-239 d,1.1,0.1,-0.1,1.2528977514867923,,,10.115,0.0685,0.0012,-0.0012,9.971,38.8,2.9,-3.3,0.0255,0.0012,-0.0012,3420.0,0.39547754129672386,0.01,-0.01,<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.480L...1D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>,2018-10-01,2018-06-21,False,False,True,False,False,False,False,True,,,,<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.480L...1D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>,2018-10-01,2018-06-21,True,0.019170644842096452,3.764752555224657,40.378892572141034,11.938105951971734
K2-257 b,0.83,0.06,-0.05,0.46870591294994246,,,1.60588,0.0216,0.0002,-0.0002,9.661,8.2,1.1,-1.8,0.0153,0.0011,-0.0008,3725.0,0.49734296860042543,0.01,-0.01,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,2018-08-01,2022-03-28,False,False,True,False,False,False,False,True,,,,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,2018-08-01,2022-03-28,True,0.04266833726551756,118.62408273859769,787.2441384535805,8.40591756486951
K2-133 e,1.73,0.14,-0.13,4.289950380719965,,,26.5841,0.1346,0.0011,-0.0011,10.279,63.61171022693563,3.1193547012074316,-3.1193547012074316,0.0348,0.0023,-0.0019,3655.0,0.455759972160527,0.022,-0.022,<a refstr=WELLS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.1865W/abstract target=ref>Wells et al. 2019</a>,2019-08-01,2019-05-23,False,False,True,False,False,False,False,True,,,,<a refstr=WELLS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.1865W/abstract target=ref>Wells et al. 2019</a>,2019-08-01,2019-05-23,True,0.03321318551901233,1.827135875670791,14.092385868226392,17.614772543210965
EPIC 206215704 b,1.0,0.1,-0.09,0.889708899099831,,,2.255436,,,,12.767,17.0,3.0,-4.0,0.0383,0.0036,-0.0024,3297.0,0.2393704558050429,0.01,-0.01,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,2021-08-01,2022-03-28,False,False,True,True,False,False,False,True,,,,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,2021-08-01,2022-03-28,True,0.006066043612986247,16.938439977295136,362.35152417697327,10.551104488276978
K2-315 b,0.95,0.058,-0.058,0.7436820560147575,,,3.1443189,,,,11.838,25.72,0.16,-0.17,0.0444,0.0024,-0.0024,3300.0,0.19615977555104697,0.006,-0.006,<a refstr=NIRAULA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..172N/abstract target=ref>Niraula et al. 2020</a>,2020-10-01,2020-08-13,False,False,True,True,False,False,False,True,,,,<a refstr=NIRAULA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..172N/abstract target=ref>Niraula et al. 2020</a>,2020-10-01,2020-08-13,True,0.004088502970777179,7.426929385402283,201.3124823599567,9.897050934920939
K2-316 b,1.33,0.1,-0.09,2.3597692873322798,,,1.133,0.0147,0.001,-0.0031,11.911,8.340297330757387,0.5711951514446775,-1.7600767764050829,0.032172273479417285,0.002432336013006738,-0.0021919150003226694,3436.0,0.378999999986135,0.003,-0.003,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.499.5416C/abstract target=ref>Castro Gonz&aacute;lez et al. 2020</a>,2020-12-01,,False,False,True,False,False,False,False,True,,,,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.499.5416C/abstract target=ref>Castro Gonz&aacute;lez et al. 2020</a>,2020-12-01,,True,0.017938234077442376,83.01279133118031,926.5678036526564,14.899884722775516
K2-318 b,1.66,0.13,-0.13,4.163669575464734,,,7.01,0.0911,0.014,-0.0185,11.152,35.48809670577335,5.5621483725903795,-7.289096657716191,0.02757009934733653,0.002320057369057045,-0.002320057369057045,3851.0,0.5519999999798062,0.017,-0.017,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.499.5416C/abstract target=ref>Castro Gonz&aacute;lez et al. 2020</a>,2020-12-01,,False,False,True,False,False,False,False,True,,,,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.499.5416C/abstract target=ref>Castro Gonz&aacute;lez et al. 2020</a>,2020-12-01,,True,0.06004279164436597,7.2347598926595085,39.11538386134986,17.71568873624189
EPIC 201170410.02,1.047,0.276,-0.257,1.050995988997884,,,6.7987,0.0349,0.0027,-0.0022,12.619,26.61213557766707,6.8292097066400475,-7.181994190746477,0.034,0.0007,-0.0006,3648.0,0.28231703573022937,0.074,-0.069,<a refstr=DEL_SER__AMP__FORS_2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.2778D/abstract target=ref>del Ser &amp; Fors 2020</a>,2020-08-01,2020-11-19,False,False,True,False,False,False,False,True,,,,<a refstr=DEL_SER__AMP__FORS_2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.2778D/abstract target=ref>del Ser &amp; Fors 2020</a>,2020-08-01,2020-11-19,True,0.01264684324765663,10.359894377637746,142.6152758370313,11.207303811665605
K2-400 b,1.163,0.051,-0.049,1.5201603304275144,,,3.865053,,,,10.405,19.12,0.79,-0.85,0.0279,0.001,-0.001,3578.0,0.3821596514651772,0.012,-0.012,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03-01,2022-03-16,False,False,True,True,False,False,False,True,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03-01,2022-03-16,True,0.021445671813639614,18.572956122508536,186.24183386888774,12.788770588953092
K2-384 b,1.076,0.232,-0.06,1.1451556729859855,,,2.231527,,,,11.294,16.59,33.69,-3.33,0.0284,0.003,-0.012,3623.0,0.34734675986234026,0.011,-0.01,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03-01,2022-03-16,False,False,True,True,False,False,False,True,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03-01,2022-03-16,True,0.0186246657127505,25.934389422393583,283.02378578663956,11.53984791981247
K2-415 b,1.015,0.051,-0.0051,7.5,,,4.0179694,0.027,0.00023,-0.00023,9.899,29.63,0.86,-0.91,0.0472,0.002,-0.0018,3173.0,0.19714844881765126,0.0058,-0.0058,<a refstr=HIRANO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230200699H/abstract target=ref>Hirano et al. 2023</a>,2023-03-01,2023-03-28,True,False,True,False,False,False,False,True,<a refstr=HIRANO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230200699H/abstract target=ref>Hirano et al. 2023</a>,2023-03-01,2023-03-28,<a refstr=HIRANO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230200699H/abstract target=ref>Hirano et al. 2023</a>,2023-03-01,2023-03-28,True,0.003529845227940534,4.783132912824916,141.5986298718233,30.406859487924535
GJ 341 b,0.88,0.05,-0.05,4.0,,,7.57686,,,,5.587,24.5,2.0,-4.0,0.016,0.0008,-0.0008,3770.0,0.5042338651533229,0.0169,-0.0172,<a refstr=DITOMASSO_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJ...979..214D/abstract target=ref>DiTomasso et al. 2025</a>,2025-02-01,2025-02-25,True,False,True,True,False,False,False,True,<a refstr=DITOMASSO_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJ...979..214D/abstract target=ref>DiTomasso et al. 2025</a>,2025-02-01,2025-02-25,<a refstr=DITOMASSO_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJ...979..214D/abstract target=ref>DiTomasso et al. 2025</a>,2025-02-01,2025-02-25,True,0.04601697514647768,13.94211612817908,88.4255673985946,23.848584996804217
GJ 238 b,0.566,0.014,-0.014,0.12849423076541291,,,1.7446999,0.02123,0.00016,-0.00017,7.03,10.582134132790278,0.19155302802023885,-0.20254984617549868,0.01204,0.00023,-0.00023,3485.0,0.43098213179821915,0.0075,-0.0071,<a refstr=TEY_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..283T/abstract target=ref>Tey et al. 2024</a>,2024-06-01,2024-08-07,False,False,True,False,False,False,False,True,,,,<a refstr=TEY_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..283T/abstract target=ref>Tey et al. 2024</a>,2024-06-01,2024-08-07,True,0.024548123869595803,54.570768427104895,504.60213721610603,5.329758801561398
KOI-1843.03,0.61,0.12,-0.08,8.0,,,0.1768913,,,,11.056,1.9,0.3,-0.5,0.012427582131506234,0.0028077798165659046,-0.0027454724561447705,3584.0,0.44999999998353757,0.08,-0.05,<a refstr=RAPPAPORT_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...773L..15R/abstract target=ref>Rappaport et al. 2013</a>,2013-08-01,2025-03-08,True,False,True,True,False,False,False,True,<a refstr=RAPPAPORT_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...773L..15R/abstract target=ref>Rappaport et al. 2013</a>,2013-08-01,2025-03-08,<a refstr=RAPPAPORT_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...773L..15R/abstract target=ref>Rappaport et al. 2013</a>,2013-08-01,2025-03-08,True,0.029935442197389507,1893.478009837924,15543.50148695508,40.509234146150014
KOI-4777.01,0.51,0.03,-0.03,99.2,,,0.412,0.008,0.0003,-0.0003,12.449,4.28,0.09,-0.09,0.0116,0.0006,-0.0006,3515.0,0.40307095803792276,0.01,-0.01,<a refstr=CA_NTILDE_AS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163....3C/abstract target=ref>Ca&ntilde;as et al. 2022</a>,2022-01-01,2022-01-10,True,False,True,False,False,False,False,True,<a refstr=CA_NTILDE_AS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163....3C/abstract target=ref>Ca&ntilde;as et al. 2022</a>,2022-01-01,2022-01-10,<a refstr=CA_NTILDE_AS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163....3C/abstract target=ref>Ca&ntilde;as et al. 2022</a>,2022-01-01,2022-01-10,True,0.02222045660538425,345.2305682342509,3388.889870592923,156.00722242316866
K2-72 b,1.08,0.11,-0.11,1.1662162249860817,,,5.577212,0.04,0.004,-0.005,10.962,24.16,3.28,-4.1,0.029949,0.001527,-0.00135,3360.47,0.3306060146889644,0.030366,-0.029936,<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>,2017-11-01,2017-10-26,False,False,True,False,False,False,False,True,,,,<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>,2017-11-01,2017-10-26,True,0.012488498838050489,9.051106904441157,125.5438814971013,11.623893400870408
